order_id,date,region,sales_channel,customer_segment,category,product_name,unit_price,quantity,discount_pct,discount_amount,revenue,cost,profit,profit_margin_pct,customer_satisfaction,returned
ORD-10519,2023-08-19,Central,Retail,Premium,Books,Self Help,39.92,1,0.0,0.0,39.92,21.56,18.36,45.99,3.0,False
ORD-10145,2023-08-19,Central,Direct Sales,Standard,Beauty,Face Cream,114.65,1,0.0,0.0,114.65,60.28,54.37,47.42,2.0,False
ORD-10413,2023-08-19,North,Direct Sales,Premium,Clothing,Jacket,98.77,1,0.0,0.0,98.77,69.36,29.41,29.78,2.0,False
ORD-10443,2023-08-19,North,Retail,Standard,Home & Garden,Plant Pot,34.03,2,25.0,17.02,51.04,31.35,19.69,38.58,4.0,False
ORD-10663,2023-08-20,West,Direct Sales,Budget,Books,Cook Book,47.71,3,0.0,0.0,143.13,105.24,37.89,26.47,2.0,False
ORD-10144,2023-08-20,Central,Online,Standard,Electronics,Tablet,650.14,1,25.0,162.53,487.61,413.15,74.46,15.27,3.0,True
ORD-10671,2023-08-20,West,Online,Standard,Home & Garden,Lamp,396.78,1,10.0,39.68,357.1,202.91,154.19,43.18,3.0,False
ORD-10605,2023-08-20,North,Retail,Budget,Clothing,Sneakers,109.41,1,0.0,0.0,109.41,53.63,55.78,50.98,4.0,False
ORD-10121,2023-08-20,West,Wholesale,Budget,Electronics,Headphones,1317.38,2,0.0,0.0,2634.76,1975.85,658.91,25.01,3.0,False
ORD-10024,2023-08-21,West,Online,Standard,Electronics,Smartphone,574.38,1,10.0,57.44,516.94,414.86,102.08,19.75,3.0,False
ORD-10290,2023-08-21,West,Wholesale,Budget,Electronics,Laptop,327.18,1,,49.08,278.1,237.62,40.48,14.56,4.0,False
ORD-11047,2023-08-21,East,Online,Standard,Electronics,Smartphone,803.13,1,0.0,0.0,803.13,447.62,355.51,44.27,2.0,False
ORD-10124,2023-08-21,East,Direct Sales,Budget,Sports,Tennis Racket,156.47,1,10.0,15.65,140.82,99.43,41.39,29.39,3.0,False
ORD-10132,2023-08-21,North,Retail,Standard,Clothing,T-Shirt,175.23,3,20.0,105.14,420.55,259.76,160.79,38.23,3.0,False
ORD-10460,2023-08-21,Central,Wholesale,Premium,Sports,Yoga Mat,38.91,2,15.0,11.67,66.15,41.39,24.76,37.43,2.0,False
ORD-11076,2023-08-21,North,Direct Sales,Premium,Beauty,Sunscreen,69.85,1,0.0,0.0,69.85,47.05,22.8,32.64,3.0,False
ORD-10094,2023-08-22,West,Wholesale,Standard,Books,Cook Book,26.0,2,20.0,10.4,41.6,29.47,12.13,29.16,3.0,False
ORD-10399,2023-08-22,South,Online,Standard,Home & Garden,Sofa,530.65,1,20.0,106.13,424.52,248.56,175.96,41.45,2.0,False
ORD-10222,2023-08-22,North,Direct Sales,Premium,Sports,Bicycle,265.79,1,20.0,53.16,212.63,160.98,51.65,24.29,3.0,False
ORD-10396,2023-08-22,North,Online,Standard,Electronics,Smart Watch,688.2,1,5.0,34.41,653.79,385.57,268.22,41.03,4.0,False
ORD-10611,2023-08-22,South,Online,Premium,Books,Novel,55.5,1,20.0,11.1,44.4,41.03,3.37,7.59,4.0,False
ORD-10293,2023-08-22,North,Online,Premium,Beauty,Shampoo,91.48,1,25.0,22.87,68.61,63.05,5.56,8.1,3.0,True
ORD-10485,2023-08-23,Central,Wholesale,Standard,Sports,Running Shoes,547.8,1,0.0,0.0,547.8,328.32,219.48,40.07,3.0,False
ORD-10029,2023-08-23,West,Wholesale,Premium,Beauty,Lipstick,25.41,1,0.0,0.0,25.41,14.69,10.72,42.19,4.0,False
ORD-10532,2023-08-24,East,Retail,Premium,Home & Garden,Coffee Maker,225.88,1,0.0,0.0,225.88,133.66,92.22,40.83,3.0,False
ORD-10264,2023-08-25,Central,Retail,Budget,Sports,Yoga Mat,514.44,1,0.0,0.0,514.44,305.67,208.77,40.58,4.0,False
ORD-10324,2023-08-26,East,Retail,Standard,Electronics,Smart Watch,604.95,2,10.0,120.99,1088.91,700.85,388.06,35.64,4.0,False
ORD-10269,2023-08-26,South,Direct Sales,Standard,Sports,Tennis Racket,531.5,2,20.0,212.6,850.4,487.68,362.72,42.65,4.0,False
ORD-10851,2023-08-26,South,Online,Standard,Sports,Bicycle,48.03,1,20.0,9.61,38.42,24.6,13.82,35.97,3.0,False
ORD-10956,2023-08-26,South,Direct Sales,Budget,Beauty,Sunscreen,97.55,1,0.0,0.0,97.55,50.3,47.25,48.44,4.0,False
ORD-11142,2023-08-26,West,Direct Sales,Budget,Home & Garden,Sofa,114.59,2,0.0,0.0,229.18,126.71,102.47,44.71,2.0,False
ORD-10050,2023-08-26,South,Online,Standard,Electronics,Smart Watch,156.83,1,0.0,0.0,156.83,96.39,60.44,38.54,4.0,False
ORD-10217,2023-08-27,East,Retail,Premium,Electronics,Tablet,1277.16,5,0.0,0.0,6385.8,3880.7,2505.1,39.23,3.0,False
ORD-11124,2023-08-27,North,Online,Standard,Home & Garden,Sofa,220.16,2,0.0,0.0,440.32,220.44,219.88,49.94,5.0,False
ORD-10859,2023-08-27,North,Retail,Budget,Books,Python Guide,12.48,1,5.0,0.62,11.86,6.03,5.83,49.16,3.0,False
ORD-10614,2023-08-27,West,Online,Premium,Electronics,Smart Watch,1112.61,1,10.0,111.26,1001.35,823.12,178.23,17.8,2.0,False
ORD-10708,2023-08-27,West,Online,Standard,Sports,Yoga Mat,63.81,1,0.0,0.0,63.81,32.15,31.66,49.62,5.0,False
ORD-10668,2023-08-27,North,Online,Standard,Beauty,Lipstick,131.35,1,15.0,19.7,111.65,96.56,15.09,13.52,2.0,False
ORD-10238,2023-08-27,Central,Wholesale,Standard,Books,Python Guide,56.22,4,20.0,44.98,179.9,164.9,15.0,8.34,4.0,False
ORD-10872,2023-08-28,Central,Wholesale,Standard,Books,Cook Book,28.63,3,25.0,21.47,64.42,40.24,24.18,37.53,2.0,False
ORD-11084,2023-08-28,South,Online,Standard,Home & Garden,Lamp,122.36,1,10.0,12.24,110.12,84.52,25.6,23.25,3.0,False
ORD-10082,2023-08-28,Central,Wholesale,Standard,Home & Garden,Plant Pot,417.41,2,0.0,0.0,834.82,540.64,294.18,35.24,3.0,False
ORD-10867,2023-08-29,West,Retail,Budget,Sports,Tennis Racket,512.66,3,0.0,0.0,1537.98,1100.36,437.62,28.45,4.0,False
ORD-10143,2023-08-29,East,Retail,Standard,Sports,Dumbbell Set,455.25,1,0.0,0.0,455.25,233.45,221.8,48.72,3.0,False
ORD-10756,2023-08-29,Central,Direct Sales,Premium,Clothing,Jacket,176.69,1,0.0,0.0,176.69,107.74,68.95,39.02,4.0,False
ORD-10544,2023-08-30,East,Online,Standard,Home & Garden,Coffee Maker,381.3,1,25.0,95.33,285.97,185.43,100.54,35.16,5.0,False
ORD-10745,2023-08-30,North,Wholesale,Premium,Beauty,Shampoo,130.23,1,25.0,32.56,97.67,91.34,6.33,6.48,3.0,False
ORD-10623,2023-08-31,South,Direct Sales,Budget,Books,Cook Book,19.96,2,20.0,7.98,31.94,21.41,10.53,32.97,3.0,False
ORD-10798,2023-08-31,West,Direct Sales,Premium,Electronics,Smartphone,463.22,1,5.0,23.16,440.06,314.67,125.39,28.49,4.0,False
ORD-10070,2023-08-31,West,Retail,Standard,Home & Garden,Blender,663.4,1,15.0,99.51,563.89,323.82,240.07,42.57,5.0,False
ORD-10198,2023-09-01,Central,Direct Sales,Budget,Sports,Dumbbell Set,74.08,5,10.0,37.04,333.36,222.48,110.88,33.26,3.0,False
ORD-10491,2023-09-01,South,Online,Premium,Books,Business Strategy,55.31,1,10.0,5.53,49.78,41.21,8.57,17.22,3.0,False
ORD-10297,2023-09-02,North,Direct Sales,Budget,Beauty,Lipstick,24.69,1,0.0,0.0,24.69,18.42,6.27,25.39,3.0,True
ORD-11043,2023-09-02,North,Retail,Premium,Beauty,Sunscreen,29.6,1,20.0,5.92,23.68,18.19,5.49,23.18,3.0,False
ORD-10237,2023-09-03,North,Retail,Premium,Home & Garden,Sofa,56.14,1,0.0,0.0,56.14,30.27,25.87,46.08,3.0,False
ORD-10262,2023-09-03,East,Wholesale,Budget,Sports,Yoga Mat,239.3,1,5.0,11.96,227.34,159.62,67.72,29.79,3.0,False
ORD-10445,2023-09-03,East,Wholesale,Premium,Beauty,Shampoo,30.84,1,15.0,4.63,26.21,21.99,4.22,16.1,2.0,False
ORD-10682,2023-09-03,Central,Direct Sales,Standard,Sports,Yoga Mat,212.04,1,0.0,0.0,212.04,147.37,64.67,30.5,3.0,False
ORD-10853,2023-09-04,South,Wholesale,Standard,Clothing,Sneakers,47.81,1,20.0,9.56,38.25,27.68,10.57,27.63,3.0,False
ORD-10459,2023-09-04,North,Retail,Standard,Electronics,Tablet,639.02,1,25.0,159.75,479.27,292.58,186.69,38.95,4.0,False
ORD-10478,2023-09-04,West,Direct Sales,Budget,Clothing,Jacket,102.49,1,0.0,0.0,102.49,51.22,51.27,50.02,3.0,True
ORD-10456,2023-09-04,West,Wholesale,Budget,Electronics,Smartphone,1497.77,3,0.0,0.0,4493.31,2888.16,1605.15,35.72,5.0,False
ORD-11059,2023-09-04,South,Retail,Standard,Home & Garden,Sofa,489.65,2,20.0,195.86,783.44,566.92,216.52,27.64,3.0,False
ORD-11139,2023-09-05,North,Online,Standard,Books,Novel,21.87,1,20.0,4.37,17.5,14.06,3.44,19.66,3.0,False
ORD-10104,2023-09-05,West,Wholesale,Premium,Beauty,Lipstick,62.68,1,20.0,12.54,50.14,42.82,7.32,14.6,2.0,True
ORD-10620,2023-09-06,East,Retail,Standard,Beauty,Shampoo,76.12,2,5.0,7.61,144.63,78.36,66.27,45.82,4.0,False
ORD-10714,2023-09-06,East,Direct Sales,Budget,Beauty,Shampoo,100.79,1,20.0,20.16,80.63,45.81,34.82,43.18,4.0,False
ORD-10991,2023-09-06,West,Direct Sales,Standard,Beauty,Face Cream,87.91,1,10.0,8.79,79.12,63.59,15.53,19.63,3.0,True
ORD-10734,2023-09-06,North,Retail,Standard,Clothing,Jeans,99.66,1,25.0,24.91,74.75,72.84,1.91,2.56,3.0,False
ORD-10812,2023-09-06,West,Retail,Premium,Beauty,Shampoo,144.53,1,0.0,0.0,144.53,86.22,58.31,40.34,2.0,False
ORD-10639,2023-09-07,East,Direct Sales,Premium,Beauty,Perfume,41.55,1,15.0,6.23,35.32,20.45,14.87,42.1,3.0,True
ORD-10490,2023-09-07,West,Direct Sales,Premium,Electronics,Smartphone,363.24,1,15.0,54.49,308.75,249.9,58.85,19.06,4.0,False
ORD-10454,2023-09-07,South,Direct Sales,Standard,Home & Garden,Lamp,368.95,1,,55.34,313.61,202.35,111.26,35.48,3.0,False
ORD-11116,2023-09-08,East,Direct Sales,Budget,Electronics,Smart Watch,466.92,2,0.0,0.0,933.84,514.73,419.11,44.88,2.0,False
ORD-10353,2023-09-08,North,Wholesale,Standard,Electronics,Headphones,1119.47,4,25.0,1119.47,3358.41,2039.54,1318.87,39.27,4.0,False
ORD-10014,2023-09-08,South,Online,Budget,Clothing,Jacket,28.14,1,15.0,4.22,23.92,15.94,7.98,33.36,4.0,True
ORD-10640,2023-09-08,South,Online,Budget,Clothing,T-Shirt,132.03,2,5.0,13.2,250.86,164.64,86.22,34.37,4.0,False
ORD-10823,2023-09-09,Central,Wholesale,Standard,Books,Business Strategy,15.05,1,0.0,0.0,15.05,7.44,7.61,50.56,,False
ORD-10719,2023-09-09,South,Wholesale,Budget,Electronics,Laptop,1442.73,1,0.0,0.0,1442.73,1012.71,430.02,29.81,2.0,False
ORD-10632,2023-09-09,East,Retail,Standard,Electronics,Tablet,1193.74,1,0.0,0.0,1193.74,661.84,531.9,44.56,4.0,False
ORD-10709,2023-09-10,Central,Online,Premium,Beauty,Lipstick,108.64,1,15.0,16.3,92.34,60.18,32.16,34.83,3.0,True
ORD-10827,2023-09-10,South,Retail,Budget,Electronics,Laptop,234.46,1,5.0,11.72,222.74,162.41,60.33,27.09,2.0,False
ORD-10483,2023-09-10,West,Wholesale,Budget,Sports,Running Shoes,529.75,2,15.0,158.93,900.57,753.49,147.08,16.33,3.0,False
ORD-10113,2023-09-10,South,Online,Premium,Books,Business Strategy,41.01,1,10.0,4.1,36.91,20.77,16.14,43.73,4.0,False
ORD-10579,2023-09-10,Central,Direct Sales,Budget,Clothing,Sneakers,175.44,1,25.0,43.86,131.58,98.7,32.88,24.99,4.0,False
ORD-10192,2023-09-11,East,Online,Premium,Clothing,Sneakers,164.51,1,10.0,16.45,148.06,90.49,57.57,38.88,4.0,False
ORD-10763,2023-09-11,South,Direct Sales,Standard,Books,Self Help,34.25,1,0.0,0.0,34.25,23.55,10.7,31.24,4.0,False
ORD-10186,2023-09-12,Central,Direct Sales,Budget,Home & Garden,Blender,747.73,1,0.0,0.0,747.73,492.75,254.98,34.1,3.0,False
ORD-10331,2023-09-13,Central,Retail,Budget,Clothing,T-Shirt,46.7,5,10.0,23.35,210.15,172.68,37.47,17.83,3.0,False
ORD-11061,2023-09-13,North,Retail,Standard,Beauty,Lipstick,37.81,1,0.0,0.0,37.81,20.49,17.32,45.81,3.0,False
ORD-10176,2023-09-13,North,Online,Budget,Home & Garden,Blender,507.46,1,0.0,0.0,507.46,364.44,143.02,28.18,3.0,False
ORD-11092,2023-09-13,South,Retail,Premium,Home & Garden,Sofa,668.76,1,25.0,167.19,501.57,322.09,179.48,35.78,4.0,False
ORD-10918,2023-09-14,South,Retail,Premium,Books,Python Guide,57.34,1,0.0,0.0,57.34,39.28,18.06,31.5,3.0,False
ORD-10924,2023-09-14,South,Direct Sales,Standard,Clothing,Dress,49.34,1,10.0,4.93,44.41,22.55,21.86,49.22,3.0,False
ORD-10670,2023-09-15,South,Wholesale,Standard,Sports,Yoga Mat,187.44,1,10.0,18.74,168.7,134.62,34.08,20.2,4.0,False
ORD-10357,2023-09-15,East,Online,Standard,Clothing,Dress,75.31,2,0.0,0.0,150.62,92.14,58.48,38.83,3.0,False
ORD-10182,2023-09-15,Central,Retail,Premium,Clothing,Sneakers,144.91,1,20.0,28.98,115.93,76.16,39.77,34.31,2.0,False
ORD-11068,2023-09-15,Central,Online,Budget,Books,Cook Book,46.01,1,25.0,11.5,34.51,32.85,1.66,4.81,3.0,False
ORD-10387,2023-09-15,East,Retail,Premium,Beauty,Lipstick,60.42,1,20.0,12.08,48.34,44.17,4.17,8.63,3.0,False
ORD-10705,2023-09-16,East,Retail,Budget,Sports,Dumbbell Set,394.0,1,5.0,19.7,374.3,252.04,122.26,32.66,3.0,False
ORD-10758,2023-09-16,East,Online,Premium,Clothing,Dress,144.57,1,10.0,14.46,130.11,82.05,48.06,36.94,3.0,False
ORD-10528,2023-09-16,South,Retail,Budget,Books,Business Strategy,40.35,1,20.0,8.07,32.28,25.32,6.96,21.56,2.0,False
ORD-10378,2023-09-17,Central,Direct Sales,Budget,Home & Garden,Blender,286.41,1,15.0,42.96,243.45,214.3,29.15,11.97,4.0,False
ORD-10582,2023-09-17,East,Online,Standard,Beauty,Lipstick,147.3,1,10.0,14.73,132.57,102.85,29.72,22.42,4.0,False
ORD-11070,2023-09-17,West,Online,Standard,Books,Novel,35.0,1,5.0,1.75,33.25,18.26,14.99,45.08,4.0,False
ORD-10720,2023-09-17,West,Direct Sales,Standard,Electronics,Smart Watch,404.53,1,0.0,0.0,404.53,300.61,103.92,25.69,3.0,True
ORD-10796,2023-09-17,Central,Online,Budget,Electronics,Smart Watch,705.11,1,0.0,0.0,705.11,322.04,383.07,54.33,4.0,False
ORD-10408,2023-09-18,North,Online,Premium,Books,Novel,36.77,1,10.0,3.68,33.09,16.68,16.41,49.59,3.0,False
ORD-10046,2023-09-19,West,Direct Sales,Standard,Beauty,Lipstick,23.03,2,5.0,2.3,43.76,33.17,10.59,24.2,2.0,False
ORD-10140,2023-09-19,South,Wholesale,Premium,Home & Garden,Sofa,188.88,1,0.0,0.0,188.88,113.52,75.36,39.9,3.0,False
ORD-10805,2023-09-19,Central,Wholesale,Premium,Books,Python Guide,45.76,1,0.0,0.0,45.76,21.32,24.44,53.41,4.0,False
ORD-10854,2023-09-20,South,Wholesale,Budget,Electronics,Laptop,955.83,5,20.0,955.83,3823.32,3253.81,569.51,14.9,4.0,False
ORD-10371,2023-09-20,South,Wholesale,Budget,Clothing,Jeans,109.42,5,20.0,109.42,437.68,268.59,169.09,38.63,2.0,True
ORD-10431,2023-09-21,East,Wholesale,Premium,Electronics,Headphones,1251.53,2,15.0,375.46,2127.6,1762.04,365.56,17.18,4.0,False
ORD-11195,2023-09-21,North,Retail,Premium,Electronics,Headphones,1398.27,1,0.0,0.0,1398.27,832.94,565.33,40.43,2.0,False
ORD-10980,2023-09-21,South,Online,Standard,Sports,Yoga Mat,101.6,1,0.0,0.0,101.6,49.63,51.97,51.15,5.0,False
ORD-10809,2023-09-22,West,Retail,Premium,Sports,Yoga Mat,369.6,1,15.0,55.44,314.16,244.51,69.65,22.17,2.0,False
ORD-10458,2023-09-22,North,Retail,Standard,Sports,Yoga Mat,507.89,1,0.0,0.0,507.89,315.68,192.21,37.84,2.0,False
ORD-10403,2023-09-23,Central,Retail,Budget,Beauty,Sunscreen,97.35,1,15.0,14.6,82.75,56.25,26.5,32.02,4.0,False
ORD-10088,2023-09-23,West,Direct Sales,Premium,Electronics,Smart Watch,1249.53,1,5.0,62.48,1187.05,606.58,580.47,48.9,4.0,False
ORD-10320,2023-09-24,East,Online,Premium,Electronics,Smartphone,751.16,1,5.0,37.56,713.6,418.97,294.63,41.29,2.0,False
ORD-10673,2023-09-24,South,Direct Sales,Premium,Home & Garden,Coffee Maker,84.79,1,5.0,4.24,80.55,62.09,18.46,22.92,,False
ORD-10660,2023-09-25,Central,Retail,Premium,Sports,Yoga Mat,271.5,1,20.0,54.3,217.2,161.34,55.86,25.72,3.0,False
ORD-10077,2023-09-25,Central,Direct Sales,Budget,Clothing,T-Shirt,130.11,1,5.0,6.51,123.6,68.22,55.38,44.81,5.0,False
ORD-11036,2023-09-25,West,Retail,Standard,Home & Garden,Blender,212.43,1,0.0,0.0,212.43,107.0,105.43,49.63,4.0,False
ORD-10627,2023-09-26,North,Online,Standard,Beauty,Face Cream,66.6,1,0.0,0.0,66.6,41.86,24.74,37.15,1.0,True
ORD-10536,2023-09-26,North,Direct Sales,Premium,Beauty,Sunscreen,140.45,1,10.0,14.04,126.41,66.87,59.54,47.1,3.0,True
ORD-10501,2023-09-26,South,Direct Sales,Budget,Beauty,Sunscreen,60.09,1,20.0,12.02,48.07,41.97,6.1,12.69,4.0,False
ORD-10688,2023-09-26,South,Retail,Standard,Sports,Running Shoes,320.47,1,25.0,80.12,240.35,179.71,60.64,25.23,4.0,False
ORD-10242,2023-09-26,South,Direct Sales,Premium,Home & Garden,Blender,445.41,2,0.0,0.0,890.82,486.05,404.77,45.44,4.0,False
ORD-10765,2023-09-27,East,Retail,Budget,Clothing,Sneakers,33.63,1,0.0,0.0,33.63,23.24,10.39,30.9,4.0,False
ORD-11033,2023-09-28,South,Direct Sales,Budget,Books,Python Guide,10.21,1,0.0,0.0,10.21,6.56,3.65,35.75,3.0,False
ORD-10226,2023-09-28,North,Retail,Budget,Clothing,Jacket,151.86,1,20.0,30.37,121.49,69.76,51.73,42.58,4.0,False
ORD-10276,2023-09-28,West,Online,Standard,Home & Garden,Blender,108.93,3,25.0,81.7,245.09,214.49,30.6,12.49,3.0,False
ORD-10787,2023-09-28,West,Direct Sales,Premium,Books,Novel,43.1,2,0.0,0.0,86.2,58.91,27.29,31.66,4.0,True
ORD-11022,2023-09-29,Central,Retail,Premium,Electronics,Laptop,230.44,1,20.0,46.09,184.35,156.49,27.86,15.11,2.0,False
ORD-10666,2023-09-29,North,Online,Standard,Home & Garden,Lamp,177.53,3,15.0,79.89,452.7,255.93,196.77,43.47,2.0,True
ORD-10549,2023-09-29,West,Online,Premium,Clothing,Sneakers,45.58,1,5.0,2.28,43.3,26.28,17.02,39.31,3.0,False
ORD-10651,2023-09-29,North,Retail,Premium,Home & Garden,Lamp,229.85,1,0.0,0.0,229.85,144.36,85.49,37.19,4.0,False
ORD-11175,2023-10-01,North,Direct Sales,Budget,Books,Business Strategy,28.99,1,10.0,2.9,26.09,21.48,4.61,17.67,4.0,False
ORD-10266,2023-10-01,West,Direct Sales,Budget,Books,Business Strategy,23.35,2,20.0,9.34,37.36,32.19,5.17,13.84,4.0,False
ORD-10356,2023-10-02,Central,Online,Standard,Sports,Yoga Mat,227.18,1,20.0,45.44,181.74,135.35,46.39,25.53,3.0,False
ORD-11082,2023-10-02,East,Online,Premium,Clothing,Sneakers,46.41,1,0.0,0.0,46.41,34.04,12.37,26.65,2.0,True
ORD-10584,2023-10-02,South,Direct Sales,Premium,Books,Business Strategy,52.7,1,25.0,13.18,39.52,37.11,2.41,6.1,3.0,False
ORD-10235,2023-10-02,North,Direct Sales,Standard,Clothing,Jacket,108.1,1,0.0,0.0,108.1,80.68,27.42,25.37,4.0,False
ORD-10446,2023-10-03,South,Online,Standard,Sports,Running Shoes,597.89,1,0.0,0.0,597.89,349.52,248.37,41.54,4.0,False
ORD-10233,2023-10-03,South,Wholesale,Standard,Books,Novel,37.1,2,0.0,0.0,74.2,49.69,24.51,33.03,3.0,False
ORD-11027,2023-10-03,West,Direct Sales,Budget,Clothing,Jeans,32.81,1,25.0,8.2,24.61,20.34,4.27,17.35,3.0,False
ORD-10654,2023-10-03,West,Online,Premium,Home & Garden,Plant Pot,431.52,4,0.0,0.0,1726.08,1168.89,557.19,32.28,3.0,False
ORD-10684,2023-10-03,East,Retail,Premium,Sports,Yoga Mat,458.69,1,0.0,0.0,458.69,287.69,171.0,37.28,3.0,False
ORD-10706,2023-10-03,South,Retail,Standard,Electronics,Smart Watch,418.64,1,0.0,0.0,418.64,282.7,135.94,32.47,3.0,True
ORD-11010,2023-10-03,East,Retail,Standard,Home & Garden,Blender,243.34,3,0.0,0.0,730.02,355.74,374.28,51.27,4.0,False
ORD-10432,2023-10-03,East,Online,Premium,Beauty,Perfume,138.65,1,0.0,0.0,138.65,93.8,44.85,32.35,4.0,False
ORD-11188,2023-10-03,North,Retail,Budget,Beauty,Face Cream,90.75,1,20.0,18.15,72.6,41.83,30.77,42.38,4.0,False
ORD-10207,2023-10-03,East,Direct Sales,Premium,Home & Garden,Lamp,167.48,1,5.0,8.37,159.11,87.33,71.78,45.11,3.0,False
ORD-10981,2023-10-04,North,Wholesale,Budget,Clothing,Jacket,146.11,2,5.0,14.61,277.61,208.02,69.59,25.07,4.0,False
ORD-10500,2023-10-04,East,Wholesale,Standard,Electronics,Laptop,1108.83,1,25.0,277.21,831.62,655.71,175.91,21.15,3.0,False
ORD-10108,2023-10-04,West,Retail,Premium,Home & Garden,Sofa,250.0,2,0.0,0.0,500.0,258.54,241.46,48.29,3.0,False
ORD-10636,2023-10-04,West,Direct Sales,Budget,Books,Novel,22.33,1,0.0,0.0,22.33,15.06,7.27,32.56,3.0,False
ORD-11065,2023-10-05,West,Direct Sales,Standard,Beauty,Shampoo,121.81,3,15.0,54.81,310.62,166.65,143.97,46.35,4.0,False
ORD-11066,2023-10-05,West,Wholesale,Premium,Clothing,Dress,47.68,2,0.0,0.0,95.36,56.03,39.33,41.24,5.0,False
ORD-11158,2023-10-07,East,Direct Sales,Budget,Sports,Tennis Racket,283.95,1,0.0,0.0,283.95,158.19,125.76,44.29,2.0,False
ORD-11164,2023-10-09,South,Direct Sales,Budget,Books,Novel,46.41,1,20.0,9.28,37.13,31.07,6.06,16.32,2.0,False
ORD-10441,2023-10-09,South,Online,Premium,Sports,Dumbbell Set,142.32,1,0.0,0.0,142.32,95.34,46.98,33.01,3.0,False
ORD-11161,2023-10-10,North,Direct Sales,Budget,Electronics,Tablet,1362.24,1,0.0,0.0,1362.24,902.05,460.19,33.78,1.0,False
ORD-10423,2023-10-10,West,Direct Sales,Standard,Beauty,Face Cream,63.47,1,15.0,9.52,53.95,30.87,23.08,42.78,4.0,False
ORD-10004,2023-10-10,Central,Online,Standard,Electronics,Headphones,733.13,1,0.0,0.0,733.13,464.48,268.65,36.64,3.0,False
ORD-10776,2023-10-10,South,Direct Sales,Standard,Clothing,Jacket,45.26,1,0.0,0.0,45.26,28.79,16.47,36.39,3.0,True
ORD-11194,2023-10-11,South,Online,Standard,Books,Business Strategy,32.78,1,10.0,3.28,29.5,22.2,7.3,24.75,3.0,False
ORD-10977,2023-10-11,Central,Online,Premium,Electronics,Smartphone,868.03,2,,173.61,1562.45,1299.74,262.71,16.81,4.0,False
ORD-10892,2023-10-11,North,Retail,Standard,Sports,Dumbbell Set,422.91,1,20.0,84.58,338.33,219.05,119.28,35.26,2.0,False
ORD-11035,2023-10-11,North,Direct Sales,Standard,Sports,Yoga Mat,443.98,1,25.0,111.0,332.98,252.16,80.82,24.27,4.0,False
ORD-10585,2023-10-12,Central,Wholesale,Budget,Beauty,Face Cream,81.46,1,15.0,12.22,69.24,59.3,9.94,14.36,4.0,False
ORD-10068,2023-10-12,East,Wholesale,Standard,Clothing,Jacket,124.09,1,10.0,12.41,111.68,73.17,38.51,34.48,2.0,True
ORD-10581,2023-10-14,West,Online,Standard,Sports,Bicycle,308.09,1,15.0,46.21,261.88,218.64,43.24,16.51,1.0,False
ORD-10468,2023-10-14,Central,Direct Sales,Premium,Clothing,Dress,68.95,2,15.0,20.68,117.22,80.66,36.56,31.19,3.0,False
ORD-10409,2023-10-14,North,Retail,Standard,Home & Garden,Sofa,451.93,1,15.0,67.79,384.14,317.85,66.29,17.26,3.0,False
ORD-11037,2023-10-14,North,Retail,Standard,Books,Cook Book,37.35,1,0.0,0.0,37.35,27.14,10.21,27.34,4.0,False
ORD-10850,2023-10-14,North,Online,Budget,Sports,Bicycle,288.54,1,0.0,0.0,288.54,137.96,150.58,52.19,4.0,False
ORD-10917,2023-10-15,East,Direct Sales,Standard,Books,Novel,27.29,1,20.0,5.46,21.83,18.87,2.96,13.56,3.0,False
ORD-10429,2023-10-15,East,Retail,Budget,Home & Garden,Sofa,501.96,3,,376.47,1129.41,786.38,343.03,30.37,2.0,False
ORD-10281,2023-10-15,West,Retail,Premium,Home & Garden,Coffee Maker,797.79,1,20.0,159.56,638.23,467.04,171.19,26.82,3.0,False
ORD-10374,2023-10-15,Central,Online,Premium,Sports,Bicycle,441.49,1,15.0,66.22,375.27,234.98,140.29,37.38,2.0,False
ORD-10202,2023-10-15,North,Retail,Budget,Sports,Bicycle,326.52,1,5.0,16.33,310.19,186.19,124.0,39.98,2.0,False
ORD-10679,2023-10-15,East,Wholesale,Premium,Clothing,Dress,74.71,1,5.0,3.74,70.97,33.65,37.32,52.59,2.0,False
ORD-11160,2023-10-16,North,Retail,Standard,Sports,Dumbbell Set,192.85,1,0.0,0.0,192.85,114.7,78.15,40.52,3.0,False
ORD-10467,2023-10-17,East,Wholesale,Budget,Books,Cook Book,22.35,2,20.0,8.94,35.76,23.46,12.3,34.4,3.0,False
ORD-10693,2023-10-17,Central,Wholesale,Budget,Books,Business Strategy,34.81,1,25.0,8.7,26.11,17.37,8.74,33.47,3.0,False
ORD-10105,2023-10-17,North,Direct Sales,Standard,Home & Garden,Sofa,727.89,1,0.0,0.0,727.89,435.12,292.77,40.22,5.0,False
ORD-10101,2023-10-17,South,Retail,Budget,Home & Garden,Lamp,662.83,1,20.0,132.57,530.26,314.45,215.81,40.7,3.0,False
ORD-10731,2023-10-17,West,Wholesale,Budget,Books,Python Guide,36.92,1,20.0,7.38,29.54,20.69,8.85,29.96,4.0,False
ORD-10251,2023-10-18,East,Retail,Budget,Books,Business Strategy,43.98,1,5.0,2.2,41.78,32.32,9.46,22.64,2.0,False
ORD-10676,2023-10-18,Central,Direct Sales,Standard,Beauty,Sunscreen,31.22,2,10.0,6.24,56.2,38.2,18.0,32.03,3.0,False
